rank,class,team,seed,conf,wins_losses,pythagorean_rating,adj_offensive_efficiency,adj_offensive_efficiency_seed,adj_defensive_efficiency,adj_defensive_efficiency_seed,adj_tempo,adj_tempo_seed,luck,luck_seed,sos_pythagorean_rating,sos_pythagorean_seed,opposing_offenses,opposing_offenses_seed,opposing_defenses,opposing_defenses_seed,ncsos_pythagorean_rating,ncsos_pythagorean_seed
194,,Hartford,,AE,15-13,.4056,97.0,236,100.3,142,65.5,280,+.025,102,.3578,267,97.9,273,103.0,237,.4299,221
195,,Louisiana Tech,,WAC,10-15,.4027,101.5,156,105.1,234,68.7,154,+.035,79,.5830,99,102.3,127,99.4,84,.7521,14
196,,Eastern Michigan,,MAC,12-14,.4011,103.5,119,107.1,273,74.2,8,+.056,47,.4716,173,101.2,172,102.2,199,.3246,300
197,,Maine,,AE,12-16,.3993,98.7,205,102.3,182,69.7,112,-.099,314,.3665,263,98.9,244,103.7,269,.4409,213
198,,Montana,,BSky,12-16,.3960,102.5,134,106.3,261,67.9,190,-.021,216,.4770,167,100.0,206,100.8,126,.5646,100
199,,Binghamton,,AE,14-13,.3924,95.9,257,99.6,125,67.5,205,+.007,144,.3854,247,98.8,248,102.9,227,.4647,181
200,,Portland,,WCC,10-17,.3875,98.1,218,102.1,180,69.6,116,+.012,136,.5365,127,101.8,145,100.5,115,.5162,134
201,,Wofford,,SC,10-15,.3864,103.5,116,107.8,279,69.7,111,+.016,123,.5071,150,101.8,148,101.5,161,.8062,5
202,,Samford,,ASun,12-15,.3847,99.9,185,104.1,220,60.3,323,-.009,188,.4314,213,101.2,170,103.7,266,.6370,43
203,,Canisius,,MAAC,10-18,.3781,98.2,215,102.6,189,70.1,96,-.115,321,.4417,202,100.5,191,102.6,218,.4696,174
204,,Southwest Texas St.,,Slnd,15-12,.3770,99.9,186,104.4,223,68.4,171,-.035,262,.3136,291,95.9,314,102.6,219,.4632,187
205,,Loyola Marymount,,WCC,11-19,.3746,96.7,243,101.1,161,71.3,58,-.022,218,.5051,151,102.2,137,102.0,187,.4444,209
206,,McNeese St.,,Slnd,13-14,.3734,99.2,200,103.8,212,69.4,123,+.015,125,.4012,237,97.7,279,101.1,138,.8224,2
207,,Green Bay,,Horz,9-19,.3726,101.7,151,106.4,264,66.7,245,-.061,292,.5424,124,103.1,99,101.6,163,.5258,127
208,,Washington St.,,P10,7-20,.3687,100.2,181,105.0,233,70.1,95,-.012,193,.6422,66,105.1,39,99.9,96,.3727,273
209,,Marist,,MAAC,13-16,.3686,100.8,171,105.6,246,70.0,99,+.051,51,.4408,203,100.1,204,102.2,201,.4463,205
210,,Duquesne,,A10,9-21,.3671,98.5,209,103.2,199,70.0,102,-.015,202,.5757,103,102.5,123,99.8,93,.4410,212
211,,Rider,,MAAC,12-16,.3640,98.9,202,103.8,215,64.6,296,-.014,199,.3983,238,99.1,235,102.7,221,.3555,285
212,,Penn St.,,B10,7-21,.3606,97.3,233,102.2,181,69.5,119,-.005,176,.6866,35,104.9,45,98.0,37,.4775,168
213,,Illinois St.,,MVC,8-21,.3492,98.2,216,103.7,209,66.8,243,-.051,282,.5479,122,103.2,94,101.5,159,.5845,83
214,,Idaho,,BW,12-15,.3488,95.1,266,100.4,146,63.1,310,+.012,133,.4200,227,99.3,232,102.1,195,.4262,224
215,,Winthrop,,BSth,18-10,.3486,96.3,253,101.6,168,69.3,126,+.057,46,.2454,314,96.2,311,106.0,315,.3805,264
216,,Bucknell,,Pat,14-15,.3477,90.3,306,95.3,49,64.8,287,-.005,175,.3774,253,98.9,242,103.3,256,.4307,220
217,,James Madison,,CAA,12-17,.3448,98.3,214,103.9,217,68.0,184,-.004,171,.4302,215,98.5,257,100.9,132,.4483,203
218,,Houston,,CUSA,8-20,.3417,92.0,292,97.4,78,64.7,291,+.022,113,.6158,81,103.3,89,99.1,75,.5515,113
219,,Northeastern,,AE,14-15,.3365,97.3,232,103.2,198,71.3,61,-.005,177,.3828,249,98.8,252,102.9,229,.4639,183
220,,FIU,,SB,7-21,.3344,94.6,271,100.4,145,63.0,313,-.101,318,.5088,147,101.7,151,101.4,153,.3984,251
221,,Lehigh,,Pat,14-12,.3334,96.5,248,102.5,188,67.0,237,+.030,89,.3264,283,96.2,312,102.4,211,.3434,293
222,,Georgia St.,,ASun,13-15,.3300,99.7,192,106.0,254,68.4,175,-.033,255,.3410,274,98.2,268,104.0,281,.3914,257
223,,Georgia Southern,,SC,13-13,.3263,101.8,149,108.4,288,73.0,25,+.080,21,.3763,254,98.9,243,103.4,258,.3571,283
224,,Quinnipiac,,NEC,16-12,.3255,98.4,211,104.8,231,71.7,50,+.045,65,.3064,296,97.6,282,104.8,298,.4693,177
225,,Wright St.,,Horz,9-18,.3218,100.4,177,107.1,272,67.5,208,+.016,124,.5313,131,103.1,97,102.0,191,.3992,249
226,,Birmingham Southern,,BSth,17-9,.3218,99.7,191,106.4,263,64.8,286,+.036,75,.2310,317,94.5,322,104.9,301,.2933,310
227,,Drake,,MVC,8-20,.3216,100.9,166,107.7,278,63.8,304,-.025,228,.5273,134,101.8,149,100.8,125,.5352,122
228,,Montana St.,,BSky,9-16,.3207,98.9,203,105.6,245,63.7,306,-.041,271,.4480,196,99.3,229,101.2,142,.4695,176
229,,Furman,,SC,11-17,.3202,98.0,224,104.6,227,64.7,293,+.009,139,.4348,209,100.7,183,103.1,241,.5135,138
230,,Saint Peter's,,MAAC,10-19,.3141,99.5,195,106.5,267,73.0,23,-.033,259,.4244,223,99.8,215,102.5,216,.4504,200
231,,Colgate,,Pat,12-14,.3089,96.7,244,103.7,210,68.0,187,+.003,158,.3364,278,97.6,281,103.6,263,.3705,276
232,,Santa Clara,,WCC,12-15,.3046,95.4,263,102.5,185,67.0,236,+.083,16,.4753,169,101.4,165,102.3,202,.3558,284
233,,Cal St. Fullerton,,BW,10-19,.3044,101.5,157,109.1,293,60.9,321,-.008,184,.4268,219,99.8,218,102.4,207,.4142,238
234,,St. Francis NY,,NEC,14-16,.3027,99.8,189,107.3,276,72.4,34,-.028,235,.3067,295,97.3,290,104.5,290,.4565,193
235,,North Texas,,SB,5-21,.3025,98.4,210,105.9,250,71.9,44,+.005,151,.6350,69,104.1,63,99.2,81,.7410,16
236,,Tennessee Martin,,OVC,10-14,.3009,98.7,204,106.2,258,71.0,65,+.043,69,.4561,186,102.4,126,104.0,280,.6426,37
237,,Harvard,,Ivy,12-15,.2970,96.5,251,104.0,218,74.2,9,-.007,181,.4269,218,99.4,227,102.0,189,.5001,154
238,,Sacramento St.,,BSky,11-17,.2963,94.5,273,101.9,174,70.8,70,+.069,30,.4653,178,100.8,181,102.0,188,.4575,192
239,,Central Connecticut,,NEC,15-13,.2960,100.0,184,107.8,280,63.4,309,+.025,98,.2845,308,97.1,295,105.2,306,.3928,256
240,,South Carolina St.,16,MEAC,20-11,.2881,96.1,254,103.9,216,73.2,19,+.115,6,.2321,316,95.2,317,105.7,312,.5186,132
241,,Centenary,,ind,10-14,.2856,102.1,144,110.6,305,70.7,78,+.030,87,.4117,232,98.4,262,101.5,158,.4117,240
242,,Monmouth,,NEC,15-13,.2839,91.3,299,98.9,114,68.3,178,+.069,32,.3318,280,99.2,233,105.5,309,.5550,110
243,,Hampton,,MEAC,19-11,.2816,93.7,279,101.7,169,71.0,64,+.037,74,.1973,324,94.9,320,107.2,325,.4520,198
244,,Lamar,,Slnd,12-14,.2756,91.8,293,99.9,133,67.6,204,-.005,174,.3088,294,96.6,303,103.6,264,.4067,243
245,,Mississippi Valley St.,,SWAC,13-13,.2754,103.9,112,113.0,317,68.7,152,-.040,269,.2548,311,94.6,321,103.9,274,.5644,101
246,,Louisiana Monroe,,Slnd,11-16,.2727,94.3,276,102.7,192,74.1,11,+.013,130,.3592,266,98.1,272,103.1,251,.6066,62
247,,Southeast Missouri St.,,OVC,9-19,.2719,101.3,162,110.4,304,66.7,246,-.011,191,.4352,208,101.8,147,104.1,283,.5218,130
248,,Cleveland St.,,Horz,8-22,.2715,96.0,255,104.6,226,67.7,199,-.011,190,.5502,120,103.8,76,102.0,185,.4785,165
249,,Lafayette,,Pat,11-16,.2690,100.8,170,110.0,300,67.9,189,-.005,172,.3690,260,97.2,291,101.9,175,.4198,232
250,,Prairie View A&M,,SWAC,17-12,.2676,96.6,246,105.4,243,68.6,160,+.126,4,.2993,301,96.0,313,103.4,259,.7047,22
251,,Texas A&M Corpus Chris,,ind,11-15,.2665,97.4,230,106.4,265,73.8,15,+.019,119,.3783,251,98.2,270,102.5,213,.3783,268
252,,UNC Greensboro,,SC,6-22,.2634,96.9,239,105.9,252,68.9,140,-.118,323,.4482,195,100.6,187,102.4,212,.5957,70
253,,Hofstra,,CAA,8-21,.2629,95.6,259,104.5,225,69.9,106,-.031,246,.4566,185,99.3,230,100.8,122,.4532,195
254,,St. Francis PA,,NEC,14-14,.2615,94.3,275,103.2,197,70.8,72,+.049,58,.2997,300,97.1,294,104.6,293,.4584,190
255,,Charleston Southern,,BSth,13-13,.2598,93.0,283,101.9,175,66.8,242,+.019,120,.3001,299,97.3,289,104.8,297,.5614,106
256,,Jacksonville,,ASun,12-16,.2512,92.8,289,102.0,177,68.0,186,+.031,86,.3566,269,98.3,264,103.5,262,.3650,279
257,,Youngstown St.,,Horz,7-20,.2506,92.8,288,102.1,179,67.2,219,+.024,106,.5245,139,103.2,92,102.4,208,.3689,277
258,,Southern Utah,,MCon,9-17,.2431,99.9,188,110.2,303,65.8,273,+.005,152,.3967,239,100.0,207,103.7,268,.4846,162
259,,Alabama St.,,SWAC,14-15,.2430,89.3,311,98.6,106,65.7,274,-.025,230,.2671,310,96.2,309,105.1,304,.5509,114
260,,Southeastern Louisiana,,Slnd,9-16,.2389,95.2,264,105.3,240,67.7,198,+.024,105,.3916,243,97.7,280,101.5,156,.8074,4
261,,Fordham,,A10,3-25,.2359,95.8,258,106.1,255,70.9,66,-.064,295,.6257,72,103.3,88,98.8,64,.5551,109
262,,Delaware St.,,MEAC,15-12,.2337,97.4,231,108.0,284,60.6,322,+.068,33,.2431,315,96.6,304,106.6,324,.6937,26
263,,Stony Brook,,AE,11-15,.2328,95.5,260,105.9,251,66.7,244,+.044,66,.3358,279,97.2,293,103.1,249,.3275,298
264,,UMKC,,MCon,9-20,.2312,100.7,173,111.8,313,66.5,255,+.005,153,.4212,225,99.9,211,102.7,222,.5143,136
265,,Eastern Kentucky,,OVC,7-17,.2311,99.1,201,110.0,301,72.7,29,-.033,258,.3951,241,101.1,173,105.0,302,.4066,244
266,,Coastal Carolina,,BSth,11-15,.2302,97.2,234,108.0,283,67.2,220,-.018,211,.3037,297,96.7,300,103.9,276,.5257,128
267,,William & Mary,,CAA,12-16,.2298,100.5,176,111.6,312,63.5,308,+.061,44,.3516,273,96.4,306,101.6,164,.1943,326
268,,Fairleigh Dickinson,,NEC,15-14,.2297,96.6,247,107.3,275,69.4,122,+.065,37,.2500,312,96.6,302,106.3,321,.2414,319
269,,Florida A&M,,MEAC,17-12,.2267,97.0,237,107.9,282,69.3,127,+.082,18,.2143,320,94.9,318,106.3,320,.4641,182
270,,Jackson St.,,SWAC,10-18,.2263,93.0,286,103.4,204,73.7,17,-.035,261,.3252,284,96.7,299,103.1,244,.7147,20
271,,Buffalo,,MAC,5-23,.2258,94.0,277,104.6,228,68.5,164,-.127,326,.4875,156,102.6,121,103.0,236,.3964,252
272,,Texas Southern,16,SWAC,18-13,.2243,97.2,235,108.2,286,69.8,110,+.038,73,.2136,321,94.5,323,105.8,313,.3192,304
273,,Western Carolina,,SC,6-18,.2183,98.1,219,109.6,297,69.0,139,-.023,224,.4244,221,100.2,202,102.8,225,.5422,120
274,,IPFW,,ind,9-20,.2181,94.6,270,105.7,247,70.5,83,+.057,45,.4652,179,101.8,146,103.1,239,.4652,180
275,,UNC Asheville,16,BSth,14-17,.2181,101.7,153,113.6,319,69.3,128,+.118,5,.3956,240,98.8,250,102.5,214,.7262,19
276,,LIU Brooklyn,,NEC,9-19,.2139,97.7,228,109.4,295,75.0,6,-.040,268,.3394,276,98.1,271,104.0,278,.5323,125
277,,UC Riverside,,BW,5-18,.2110,97.8,226,109.6,298,69.3,125,+.021,114,.5122,146,100.8,179,100.4,108,.7653,11
278,,Robert Morris,,NEC,9-17,.2097,103.1,123,115.7,323,66.3,264,-.043,272,.2982,302,97.1,296,104.6,294,.4526,197
279,,Alcorn St.,,SWAC,14-19,.2095,92.2,291,103.5,206,71.8,46,+.027,93,.3173,288,96.6,301,103.3,255,.6095,60
280,,Howard,,MEAC,13-17,.2064,96.8,242,108.8,291,71.1,63,-.080,306,.2253,318,95.3,315,106.1,316,.5905,78
281,,Indiana St.,,MVC,7-24,.2064,89.8,307,100.9,157,63.7,305,-.029,240,.5524,119,103.7,80,101.8,171,.5439,119
282,,Dartmouth,,Ivy,8-19,.2045,94.5,274,106.3,262,62.1,317,-.058,288,.3690,261,98.3,266,103.0,233,.3529,288
283,,Elon,,BSth,9-16,.2027,93.0,284,104.7,229,64.8,288,+.020,116,.3371,277,99.0,237,105.0,303,.6762,30
284,,San Jose St.,,WAC,5-21,.2003,94.8,267,106.9,271,66.4,258,+.012,134,.5047,152,100.7,185,100.5,112,.4748,170
285,,UTSA,,Slnd,9-17,.1996,93.2,281,105.2,235,71.2,62,+.030,88,.4058,235,98.2,269,101.5,157,.7846,7
286,,Gardner Webb,,ASun,4-24,.1965,90.6,301,102.3,183,72.2,37,-.066,296,.4476,198,101.5,163,103.3,257,.6266,50
287,,Portland St.,,BSky,4-21,.1919,86.8,320,98.3,99,67.2,221,-.047,277,.5085,149,101.2,168,100.9,134,.5809,85
288,,VMI,,SC,8-19,.1895,91.1,300,103.3,202,66.9,239,+.027,91,.4133,231,99.8,214,102.9,228,.4528,196
289,,Coppin St.,,MEAC,11-17,.1832,93.1,282,106.0,253,61.2,319,+.002,161,.3205,287,97.5,283,104.1,282,.8079,3
290,,Florida Atlantic,,ASun,6-21,.1693,91.3,297,104.9,232,73.8,16,-.032,250,.4354,207,100.5,192,102.8,224,.5557,108
291,,Long Beach St.,,BW,4-22,.1634,96.8,240,111.6,311,67.8,194,-.022,219,.4849,158,101.2,171,101.7,168,.5757,91
292,,The Citadel,,SC,4-20,.1618,89.0,313,102.7,191,67.6,202,-.080,304,.4149,229,100.4,196,103.4,260,.4338,217
293,,Navy,,Pat,7-19,.1577,89.4,309,103.4,203,67.0,235,-.030,244,.3720,257,98.4,261,103.0,234,.3945,255
294,,Cornell,,Ivy,8-18,.1551,91.7,294,106.3,260,66.2,265,+.041,71,.4086,233,98.9,246,102.1,196,.4263,223
295,,Grambling St.,,SWAC,10-18,.1542,96.5,252,111.9,314,73.5,18,+.040,72,.3516,272,97.4,288,102.7,220,.7531,13
296,,Stetson,,ASun,6-20,.1535,95.4,262,110.7,307,73.9,14,-.013,194,.3671,262,99.1,236,103.9,273,.3747,270
297,,UTEP,,WAC,5-24,.1524,93.0,287,107.9,281,68.2,180,-.033,254,.4600,182,100.0,208,101.4,150,.2727,317
298,,Norfolk St.,,MEAC,14-15,.1513,87.7,318,101.9,173,67.1,228,+.021,115,.1835,325,94.4,324,107.5,327,.4200,231
299,,Sacred Heart,,NEC,7-21,.1497,93.5,280,108.7,290,71.8,49,-.003,169,.3248,285,97.8,275,104.2,284,.4427,210
300,,Liberty,,BSth,14-15,.1489,88.1,317,102.5,186,70.0,98,+.108,8,.2464,313,96.3,307,106.2,319,.3342,295
301,,Mount St. Mary's,,NEC,11-16,.1473,90.5,302,105.4,242,66.0,267,+.102,10,.3147,290,98.4,260,105.3,307,.4639,184
302,,UMBC,,NEC,7-20,.1466,90.3,305,105.2,237,66.5,257,-.057,286,.3090,293,97.8,274,104.9,299,.4460,206
303,,Texas Pan American,,ind,6-20,.1332,88.5,314,104.2,222,66.6,252,-.029,241,.3576,268,98.5,256,103.7,267,.3576,282
304,,New Hampshire,,AE,5-23,.1324,94.0,278,110.6,306,72.2,39,-.038,266,.3861,246,98.2,267,102.3,204,.4339,216
305,,Lipscomb,,ind,6-19,.1303,97.8,227,115.3,320,71.3,59,-.116,322,.2733,309,97.5,284,106.2,318,.2733,316
306,,Western Illinois,,MCon,5-21,.1252,93.0,285,110.1,302,68.4,173,+.050,55,.4504,190,101.7,158,103.4,261,.5715,93
307,,Northwestern St.,,Slnd,6-21,.1242,85.0,323,100.7,154,72.5,31,-.001,165,.3531,271,98.4,259,103.7,271,.5124,143
308,,Radford,,BSth,10-20,.1235,89.3,312,105.9,249,70.4,86,+.067,35,.2934,304,97.2,292,104.9,300,.4191,234
309,,High Point,,BSth,7-20,.1194,94.6,269,112.5,315,69.5,117,-.031,248,.2929,305,96.8,298,104.5,289,.4007,247
310,,Albany,,AE,7-21,.1170,94.6,268,112.8,316,67.6,203,+.050,56,.3718,259,98.5,258,103.1,240,.3736,272
311,,Alabama A&M,,SWAC,7-18,.1152,89.5,308,106.9,270,74.0,12,-.088,309,.2122,322,93.4,327,104.7,296,.3121,305
312,,Chicago St.,,MCon,3-27,.1110,92.5,290,110.9,309,67.2,218,-.037,264,.4431,199,100.9,178,102.9,230,.5118,144
313,,Southern,,SWAC,7-19,.1109,90.5,303,108.4,287,70.1,93,-.108,319,.1831,326,93.5,325,106.5,323,.1540,327
314,,Bethune Cookman,,MEAC,8-22,.0782,89.4,310,110.7,308,68.5,163,-.018,212,.2237,319,95.3,316,106.2,317,.4493,202
315,,Loyola MD,,MAAC,4-24,.0733,87.1,319,108.6,289,65.4,283,+.001,163,.3918,242,99.4,226,103.3,254,.2324,323
316,,Campbell,,ASun,4-22,.0639,91.7,295,115.8,324,67.9,191,-.013,195,.3231,286,98.9,241,105.5,310,.2744,315
317,,Maryland Eastern Shore,,MEAC,5-23,.0619,91.3,298,115.7,322,65.9,270,-.056,285,.2090,323,94.9,319,106.5,322,.3755,269
318,,Towson,,CAA,4-24,.0613,83.2,324,105.5,244,68.6,159,-.017,207,.4143,230,98.9,247,101.9,176,.2830,313
319,,Morgan St.,,MEAC,7-22,.0610,91.7,296,116.3,325,70.4,84,-.018,210,.1714,327,93.5,326,107.2,326,.2368,321
320,,Columbia,,Ivy,2-25,.0597,81.5,325,103.5,207,62.1,318,-.033,256,.3882,244,98.6,255,102.5,217,.3500,290
321,,Arkansas Pine Bluff,,SWAC,4-24,.0560,78.5,327,100.4,147,69.8,109,+.013,129,.4319,212,99.8,217,102.2,200,.8510,1
322,,Nicholls St.,,Slnd,1-25,.0537,88.1,316,113.1,318,64.2,299,-.083,308,.4200,226,98.4,263,101.2,141,.7408,17
323,,Army,,Pat,3-22,.0525,86.7,321,111.5,310,63.9,302,+.027,92,.3628,264,97.4,287,102.3,206,.2997,309
324,,Morris Brown,,ind,4-20,.0452,88.4,315,115.3,321,67.5,211,+.003,160,.2860,306,97.5,286,105.5,311,.2860,312
325,,Tennessee St.,,OVC,1-24,.0449,90.3,304,117.9,326,77.0,2,-.007,182,.4260,220,101.8,150,104.4,288,.4247,227
326,,Savannah St.,,ind,3-23,.0438,78.6,326,102.8,193,75.4,5,-.004,170,.3302,282,98.8,249,105.1,305,.3302,297
327,,North Carolina A&T,,MEAC,1-25,.0225,85.9,322,119.2,327,70.4,85,-.014,198,.2944,303,97.0,297,104.6,295,.7747,9
