rank,class,team,seed,conf,wins_losses,pythagorean_rating,adj_offensive_efficiency,adj_offensive_efficiency_seed,adj_defensive_efficiency,adj_defensive_efficiency_seed,adj_tempo,adj_tempo_seed,luck,luck_seed,sos_pythagorean_rating,sos_pythagorean_seed,opposing_offenses,opposing_offenses_seed,opposing_defenses,opposing_defenses_seed,ncsos_pythagorean_rating,ncsos_pythagorean_seed
27,tourney,San Diego St.,8,MWC,26-8,.8468,102.4,162,88.3,4,60.7,334,+.014,144,.5766,93,103.6,100,100.8,101,.6003,54
28,tourney,Providence,6,BE,22-11,.8458,110.7,38,95.5,48,65.7,125,+.043,74,.7316,8,107.1,7,98.2,12,.5816,81
29,tourney,Arkansas,5,SEC,26-8,.8416,113.0,21,97.7,81,70.0,9,+.047,67,.6463,62,105.2,58,99.8,59,.4480,243
30,tourney,VCU,7,A10,26-9,.8400,108.1,61,93.6,23,67.1,64,+.059,51,.6681,39,105.8,36,99.5,45,.7190,13
31,tourney,BYU,11,WCC,25-9,.8396,116.7,9,101.1,139,70.4,6,-.042,280,.6110,77,104.9,68,100.9,102,.5914,72
32,tourney,Davidson,10,A10,24-7,.8320,118.5,8,103.1,180,67.0,68,+.037,88,.5725,95,103.0,115,100.4,84,.4546,231
33,tourney,Maryland,4,B10,27-6,.8289,108.5,56,94.6,36,64.4,184,+.131,2,.6493,58,105.6,40,100.1,74,.4486,242
34,tourney,Cincinnati,8,Amer,22-10,.8242,106.7,76,93.3,18,60.0,341,-.027,246,.5699,99,102.2,161,99.8,57,.5476,116
35,tourney,Stephen F. Austin,12,Slnd,29-4,.8183,113.0,19,99.1,104,66.8,75,+.030,113,.3981,269,101.2,224,104.9,289,.5585,107
36,tourney,Georgia,10,SEC,21-11,.8178,107.0,74,93.9,28,64.2,203,+.010,158,.6997,21,106.1,29,98.6,19,.5335,136
37,tourney,Oklahoma St.,9,B12,18-13,.8141,109.4,49,96.2,58,63.3,259,-.034,265,.7385,5,105.7,39,96.6,2,.4677,214
38,tourney,North Carolina St.,8,ACC,20-13,.8111,111.5,30,98.2,89,64.4,189,-.020,228,.6916,23,106.4,19,99.2,35,.4806,199
39,tourney,Boise St.,11,MWC,25-8,.8091,109.4,48,96.5,64,63.7,232,+.027,119,.5195,131,102.7,122,102.0,150,.5301,141
40,tourney,Dayton,11,A10,25-8,.8057,107.2,73,94.7,38,64.0,214,+.022,133,.5653,105,102.8,118,100.5,88,.5063,165
41,tourney,UCLA,11,P12,20-13,.8056,110.2,45,97.4,76,66.0,111,+.026,122,.6875,26,105.2,59,98.2,13,.5839,77
42,tourney,St. John's,9,BE,21-11,.8019,108.1,62,95.7,51,67.1,61,+.058,54,.6806,32,106.4,15,99.7,49,.4637,218
43,tourney,LSU,9,SEC,22-10,.8006,106.8,75,94.7,37,69.8,13,-.027,247,.6127,75,103.8,98,99.7,53,.3942,292
44,tourney,Mississippi,11,SEC,20-12,.7996,112.9,22,100.1,124,66.4,95,-.056,305,.6586,49,104.5,78,98.7,22,.4841,194
45,,Florida,,SEC,16-17,.7989,103.4,142,91.7,11,62.9,273,-.117,347,.7402,4,107.2,6,97.9,9,.6025,49
46,tourney,Oregon,8,P12,25-9,.7973,113.3,16,100.6,133,66.5,88,+.127,4,.6530,54,105.5,47,99.9,62,.4332,260
47,,Vanderbilt,,SEC,19-13,.7968,112.3,25,99.7,113,63.4,252,-.108,346,.6190,73,103.3,103,99.0,30,.3947,291
48,,Stanford,,P12,19-13,.7852,111.1,36,99.3,107,65.3,144,-.033,264,.6686,38,106.2,26,99.9,65,.5384,130
49,tourney,Purdue,9,B10,21-12,.7825,108.5,57,97.1,69,64.5,180,+.010,159,.6535,53,106.2,25,100.5,89,.4189,274
50,,Texas A&M,,SEC,20-11,.7808,105.9,94,94.8,41,64.0,213,-.006,199,.6321,69,104.5,79,99.7,51,.4536,234
51,,Richmond,,A10,19-13,.7804,106.0,89,94.9,44,61.7,311,-.081,330,.5938,84,104.0,91,100.6,93,.5060,166
52,,Miami FL,,ACC,21-12,.7764,109.2,51,98.0,88,62.5,284,+.001,183,.6542,52,105.1,62,99.4,43,.4513,240
53,tourney,Indiana,10,B10,20-13,.7762,116.6,10,104.7,216,66.6,84,-.032,255,.6290,71,104.9,66,100.2,77,.3699,317
54,tourney,Buffalo,12,MAC,23-9,.7759,109.8,47,98.5,94,69.3,20,+.011,155,.5760,94,104.6,75,101.9,143,.5950,64
55,,Rhode Island,,A10,22-9,.7723,101.4,187,91.2,9,65.8,120,-.000,184,.5485,115,102.0,178,100.2,80,.4542,232
56,,Temple,,Amer,23-10,.7716,102.0,173,91.7,12,65.8,123,+.076,29,.5813,90,103.3,104,100.4,82,.5599,104
57,,TCU,,B12,18-15,.7657,106.0,91,95.6,50,64.3,196,-.080,329,.6051,78,104.1,88,100.3,81,.1787,351
58,,Minnesota,,B10,18-15,.7588,110.2,44,99.8,114,67.6,46,-.099,342,.6471,61,104.4,81,99.0,28,.3735,311
59,,Connecticut,,Amer,20-14,.7543,106.0,92,96.1,54,61.9,303,-.058,310,.5816,89,103.0,112,100.1,72,.5724,92
60,,Illinois St.,,MVC,21-12,.7539,106.3,83,96.5,63,65.0,154,-.039,274,.5721,96,103.8,95,101.2,111,.5321,137
61,,Alabama,,SEC,18-14,.7525,108.3,60,98.3,93,62.1,297,-.019,226,.6826,31,105.8,35,99.0,29,.4897,185
62,,Syracuse,,ACC,18-13,.7509,103.0,147,93.6,24,66.6,86,-.024,239,.6680,40,106.1,28,99.9,63,.4813,197
63,tourney,Valparaiso,13,Horz,28-5,.7499,103.8,129,94.3,31,62.8,275,+.070,36,.4372,204,102.0,176,104.3,263,.4057,283
64,,Old Dominion,,CUSA,24-7,.7473,105.0,108,95.6,49,60.4,338,+.037,91,.4490,192,101.2,222,103.0,191,.4668,217
65,,Illinois,,B10,19-13,.7467,104.0,122,94.7,39,65.2,151,-.028,248,.6414,63,105.4,49,100.2,75,.4317,263
66,,Saint Mary's,,WCC,21-9,.7436,108.6,55,99.0,99,62.6,281,+.034,99,.5664,102,104.5,77,102.1,153,.4671,215
67,,South Carolina,,SEC,17-16,.7426,102.9,149,93.9,27,64.4,192,-.048,290,.7019,20,106.3,23,98.6,20,.5134,158
68,,Colorado St.,,MWC,27-6,.7404,109.0,52,99.5,110,66.9,73,+.098,13,.4965,150,101.7,192,101.8,137,.4591,225
69,,Green Bay,,Horz,24-8,.7376,102.3,165,93.5,22,65.2,150,+.036,93,.5060,145,103.5,102,103.2,208,.5660,98
70,,Arizona St.,,P12,17-15,.7361,107.4,69,98.2,90,66.0,112,-.033,263,.6393,64,104.1,86,99.1,32,.4276,267
71,tourney,Georgia St.,14,SB,24-9,.7345,108.4,58,99.2,106,63.3,257,-.008,202,.4462,195,100.0,299,101.9,145,.6013,52
72,,Tulsa,,Amer,22-10,.7288,100.6,207,92.3,14,64.0,215,+.088,17,.5625,108,103.1,110,100.8,100,.5245,147
73,,Murray St.,,OVC,27-5,.7229,113.1,17,104.0,203,66.7,82,+.098,12,.3972,271,100.5,267,104.2,260,.4550,230
74,,Yale,,Ivy,22-10,.7207,104.7,113,96.4,62,62.4,289,+.029,117,.5385,119,102.6,129,101.3,114,.6072,45
75,,George Washington,,A10,21-12,.7190,105.5,103,97.2,74,61.9,307,+.007,170,.5554,110,103.1,109,101.1,108,.4341,259
76,,Michigan,,B10,16-16,.7093,107.9,63,99.9,116,60.1,340,-.008,205,.7151,14,106.9,11,98.7,21,.5595,105
77,,Louisiana Tech,,CUSA,25-8,.7092,104.7,114,96.9,66,67.5,50,+.019,136,.4444,197,100.8,245,102.8,183,.4280,266
78,tourney,Harvard,13,Ivy,22-7,.7058,102.0,171,94.6,34,61.5,317,+.114,9,.4988,149,102.3,154,102.3,160,.5319,138
79,,Sam Houston St.,,Slnd,25-8,.6980,100.9,197,93.8,26,64.8,162,-.039,276,.3579,317,100.7,258,105.9,333,.4876,187
80,,Pittsburgh,,ACC,19-14,.6974,112.7,23,104.8,218,61.0,327,+.023,129,.6583,51,105.6,43,99.7,54,.4327,261
81,,Kansas St.,,B12,15-17,.6898,103.3,144,96.3,59,62.5,283,+.009,164,.7289,9,106.4,17,97.7,7,.4828,195
82,,Creighton,,BE,14-19,.6811,108.3,59,101.4,147,62.8,274,-.082,332,.6624,44,104.9,67,99.0,24,.3990,290
83,,Penn St.,,B10,18-16,.6793,102.2,168,95.8,52,65.9,117,+.005,178,.6494,57,105.3,53,99.8,58,.3711,314
84,,Central Michigan,,MAC,23-8,.6784,112.3,26,105.2,227,63.9,217,+.027,120,.4609,180,102.6,132,104.0,251,.2278,349
85,,Memphis,,Amer,18-14,.6749,103.5,141,97.1,70,66.5,89,-.033,258,.5565,109,102.4,144,100.4,83,.4984,175
86,,Clemson,,ACC,16-15,.6713,101.5,182,95.4,46,62.3,293,+.010,161,.6521,55,105.7,37,100.1,73,.3938,293
87,,Toledo,,MAC,20-13,.6693,111.2,34,104.6,213,67.3,57,-.030,252,.5498,114,104.2,85,102.4,164,.5317,139
88,tourney,New Mexico St.,15,WAC,23-10,.6674,104.1,120,97.9,86,63.7,233,-.051,299,.3475,326,99.3,316,104.9,296,.5292,142
89,,Tennessee,,SEC,16-16,.6666,107.4,68,101.1,142,60.6,335,+.030,114,.6858,28,105.5,48,98.6,18,.5082,161
90,tourney,Wofford,12,SC,28-6,.6617,103.3,143,97.5,78,61.5,316,+.141,1,.4109,249,102.3,153,105.5,323,.6585,25
91,,Georgia Tech,,ACC,12-19,.6604,100.1,224,94.5,32,63.9,220,-.070,323,.6930,22,106.7,12,99.4,44,.4984,176
92,,Akron,,MAC,21-14,.6603,102.8,156,97.0,68,63.8,227,-.041,279,.4799,165,102.3,149,103.0,197,.3190,334
93,,UC Davis,,BW,25-6,.6586,110.3,43,104.1,206,63.2,261,+.060,50,.4165,238,100.7,253,103.7,234,.3397,330
94,tourney,UC Irvine,13,BW,21-12,.6560,103.9,123,98.3,92,63.7,234,-.007,200,.5257,128,102.6,134,101.7,132,.5921,71
95,,Colorado,,P12,15-17,.6556,104.7,112,99.0,101,65.5,135,-.042,281,.6594,47,105.9,33,100.0,66,.4761,203
96,,Bowling Green,,MAC,20-11,.6524,104.7,115,99.1,102,63.8,228,-.024,235,.4724,170,102.2,163,103.1,203,.3704,316
97,,UTEP,,CUSA,22-10,.6515,104.1,121,98.5,95,64.7,166,-.005,195,.4618,178,101.7,188,103.1,199,.5141,157
98,,San Diego,,WCC,15-16,.6502,101.4,183,96.1,56,63.1,267,-.076,326,.6004,80,105.3,51,101.7,131,.5474,117
99,,Cleveland St.,,Horz,18-14,.6490,105.3,104,99.8,115,60.9,330,-.083,333,.5189,133,102.3,156,101.6,129,.5688,94
100,,UNLV,,MWC,18-15,.6474,106.5,79,101.0,138,65.5,137,-.028,249,.5718,97,102.3,158,99.7,55,.6668,21
101,,La Salle,,A10,17-16,.6413,98.3,250,93.5,21,64.6,177,-.017,223,.6139,74,104.1,87,100.0,67,.5837,78
102,tourney,Wyoming,12,MWC,25-9,.6373,101.8,176,97.0,67,59.2,344,+.084,21,.4551,187,100.8,251,102.4,162,.2800,343
103,,Florida St.,,ACC,17-16,.6340,102.3,164,97.6,79,66.4,96,+.037,90,.6325,68,105.2,56,100.4,85,.3614,324
104,,Seton Hall,,BE,16-15,.6337,106.1,87,101.2,143,66.2,104,+.012,154,.6857,29,105.7,38,98.8,23,.4518,239
105,,South Dakota St.,,Sum,23-10,.6325,104.9,111,100.1,122,66.1,108,-.010,209,.3998,265,100.8,248,104.4,268,.5114,159
106,,Pepperdine,,WCC,18-13,.6308,99.1,236,94.6,35,63.6,243,+.009,163,.5714,98,104.4,80,101.8,139,.3818,300
107,,St. Bonaventure,,A10,18-13,.6272,102.8,154,98.2,91,64.7,169,+.010,160,.5380,120,102.7,121,101.4,118,.3635,322
108,,Iona,,MAAC,26-8,.6270,110.4,39,105.5,233,69.5,17,+.052,61,.4386,202,100.4,278,102.6,173,.5588,106
109,,North Carolina Central,,MEAC,25-7,.6266,100.8,198,96.4,61,59.9,342,+.044,71,.2871,346,97.2,348,105.2,309,.6020,51
110,,UC Santa Barbara,,BW,19-13,.6260,106.4,80,101.8,156,62.6,279,-.020,231,.5530,112,102.6,131,100.7,96,.6450,31
111,,Marquette,,BE,13-19,.6205,101.6,179,97.4,77,64.2,201,-.043,284,.7059,17,107.6,5,99.7,50,.4683,212
112,,Boston College,,ACC,13-19,.6168,105.6,99,101.3,145,63.7,240,-.035,269,.6660,43,105.3,52,99.2,34,.3726,312
113,,Kent St.,,MAC,21-11,.6153,105.1,107,100.9,137,61.8,309,+.040,80,.4902,154,102.7,126,103.0,195,.3746,309
114,,Eastern Kentucky,,OVC,19-11,.6140,104.1,118,100.0,121,63.6,246,-.037,272,.4103,250,100.9,243,104.1,254,.5000,171
115,,Vermont,,AE,18-13,.6111,100.7,204,96.8,65,64.0,216,-.135,351,.3276,335,97.4,347,103.7,233,.4815,196
116,,California,,P12,18-15,.6072,101.5,181,97.7,83,66.2,106,+.061,48,.6374,65,105.6,41,100.5,91,.4248,269
117,,Oregon St.,,P12,17-14,.6059,96.8,276,93.3,17,61.1,324,+.014,145,.5993,81,104.8,71,101.2,109,.3210,333
118,,Utah St.,,MWC,18-13,.6024,105.8,97,102.0,160,64.0,211,-.022,233,.4871,155,101.3,213,101.8,138,.4562,229
119,,Northwestern,,B10,15-17,.5985,105.9,96,102.3,165,60.4,339,+.009,167,.6585,50,106.4,16,100.5,90,.3826,298
120,tourney,Northeastern,14,CAA,23-11,.5980,106.0,90,102.4,170,63.7,239,+.037,89,.4609,181,102.1,167,103.5,222,.5573,108
121,tourney,UAB,14,CUSA,19-15,.5979,103.8,130,100.3,129,65.0,159,+.011,156,.5003,147,101.5,201,101.5,122,.5935,67
122,,Hawaii,,BW,22-13,.5933,102.9,152,99.5,111,69.7,14,-.009,206,.4514,191,101.4,205,103.2,205,.3808,301
123,,Washington,,P12,16-15,.5931,106.4,81,103.0,179,65.6,130,-.002,189,.5888,87,103.2,107,100.0,68,.3152,336
124,,Hofstra,,CAA,20-13,.5909,108.9,53,105.4,232,69.2,21,-.100,343,.3814,296,100.5,265,104.8,284,.3479,328
125,,Portland,,WCC,17-15,.5906,107.2,71,103.8,198,64.6,176,-.026,243,.5698,100,104.5,76,102.0,151,.3893,296
126,,Wake Forest,,ACC,13-19,.5785,103.9,124,101.1,141,68.6,27,-.025,240,.6762,34,106.3,21,99.7,52,.4411,249
127,tourney,North Florida,16,ASun,23-11,.5780,105.7,98,102.8,177,67.1,60,-.007,201,.3614,314,100.3,284,105.4,316,.5662,96
128,,Stony Brook,,AE,23-11,.5748,99.9,228,97.3,75,64.3,197,+.036,96,.4080,254,99.7,307,103.0,192,.6024,50
129,,Louisiana Lafayette,,SB,20-13,.5708,103.6,135,101.1,140,69.8,12,-.064,318,.4194,229,99.8,305,102.7,177,.4935,180
130,,William & Mary,,CAA,20-12,.5691,111.4,32,108.7,299,64.2,202,-.009,208,.4852,158,101.8,184,102.4,163,.6608,23
131,,Nebraska,,B10,13-18,.5679,96.4,283,94.1,29,63.6,245,-.018,224,.6694,37,106.5,14,100.2,76,.4018,286
132,tourney,Albany,14,AE,24-8,.5678,104.1,119,101.6,151,61.3,320,+.060,49,.3484,325,98.5,331,104.0,250,.5222,150
133,,Evansville,,MVC,19-12,.5677,102.4,163,100.0,120,66.0,114,+.017,140,.5000,148,101.8,185,101.8,142,.3709,315
134,,Eastern Michigan,,MAC,21-13,.5664,100.2,219,97.9,85,66.2,107,+.014,146,.5069,142,104.3,83,104.0,252,.4326,262
135,,Massachusetts,,A10,17-15,.5627,103.8,128,101.6,150,67.6,49,+.069,38,.6334,67,104.0,89,99.2,38,.6516,26
136,tourney,Eastern Washington,13,BSky,26-8,.5618,110.0,46,107.7,279,68.8,24,+.074,32,.4044,260,102.4,145,105.9,331,.5972,58
137,,Long Beach St.,,BW,16-17,.5560,101.0,195,99.0,100,65.4,139,+.031,107,.6605,45,105.2,57,99.3,39,.8187,2
138,,Western Kentucky,,CUSA,20-12,.5560,102.6,159,100.6,132,66.6,87,+.040,82,.4832,160,101.4,209,102.0,147,.5633,101
139,,High Point,,BSth,22-9,.5554,106.2,86,104.2,207,62.5,286,+.118,6,.4215,225,102.1,169,104.9,295,.6029,48
140,,Western Michigan,,MAC,20-13,.5514,106.2,85,104.3,209,64.8,163,+.044,72,.5193,132,103.2,106,102.5,171,.4374,253
141,,New Mexico,,MWC,15-16,.5510,98.9,243,97.2,73,62.5,285,-.068,322,.5126,139,102.3,155,101.8,141,.4031,285
142,,Auburn,,SEC,15-20,.5485,103.5,138,101.7,155,68.0,34,+.058,53,.7036,19,105.1,64,97.5,4,.5367,134
143,,Middle Tennessee,,CUSA,19-16,.5474,100.6,208,98.9,96,61.6,314,+.006,172,.4938,152,102.0,179,102.2,156,.5288,144
144,,Loyola Chicago,,MVC,19-13,.5428,103.2,145,101.6,152,60.7,333,+.042,76,.5380,121,102.4,141,101.0,106,.4369,254
145,,San Francisco,,WCC,14-18,.5410,103.1,146,101.7,154,65.9,116,-.082,331,.5662,103,104.7,72,102.3,158,.3993,289
146,tourney,Manhattan,16,MAAC,19-13,.5410,100.9,196,99.5,109,68.2,30,+.005,179,.4063,257,100.2,289,103.6,229,.4725,207
147,,Georgia Southern,,SB,22-9,.5405,97.7,260,96.3,60,63.3,260,+.022,135,.3822,293,99.2,318,103.5,219,.3148,337
148,tourney,Coastal Carolina,16,BSth,24-9,.5371,103.5,136,102.2,164,64.4,190,+.006,173,.3445,330,100.4,281,106.1,338,.4843,193
149,tourney,Belmont,15,OVC,22-10,.5363,107.9,64,106.5,259,67.1,63,+.071,34,.4101,253,100.4,279,103.6,231,.4852,192
150,,Princeton,,Ivy,16-14,.5358,105.9,93,104.6,215,65.4,142,-.032,256,.4304,215,100.0,298,102.5,169,.3879,297
151,tourney,North Dakota St.,15,Sum,23-9,.5258,101.0,194,100.1,123,61.2,321,+.117,7,.3857,284,100.6,261,104.8,281,.3997,288
152,,St. Francis NY,,NEC,23-11,.5240,101.1,190,100.2,127,64.3,195,-.016,221,.3195,339,98.2,339,104.9,288,.4086,281
153,,Charlotte,,CUSA,14-18,.5202,107.5,66,106.8,264,67.5,53,-.104,345,.5165,135,101.6,196,101.0,105,.5930,70
154,,USC,,P12,12-20,.5194,98.6,246,97.9,87,68.7,25,-.006,197,.6320,70,104.8,70,100.0,69,.3783,306
155,,Oakland,,Horz,16-16,.5171,108.6,54,108.0,288,66.6,83,+.030,111,.5830,88,104.2,84,101.2,110,.7208,12
156,,Texas Tech,,B12,13-19,.5166,100.4,216,99.9,117,61.9,302,-.017,222,.6602,46,105.2,55,99.3,40,.2630,346
157,,Cal Poly,,BW,13-16,.5097,100.5,212,100.2,126,58.9,346,-.056,306,.5635,107,103.8,97,101.5,125,.6643,22
158,,Chattanooga,,SC,22-10,.5041,103.5,139,103.3,185,65.0,155,+.101,11,.3839,289,101.2,221,105.4,317,.5421,124
159,,Rider,,MAAC,21-11,.5033,99.1,239,99.0,98,64.7,168,+.102,10,.4075,255,100.0,295,103.3,215,.4573,228
160,,Saint Joseph's,,A10,13-18,.5025,98.0,254,97.9,84,64.3,194,-.006,198,.5809,91,102.7,123,99.8,60,.5075,162
161,,Dartmouth,,Ivy,14-14,.5024,100.2,220,100.1,125,63.6,248,-.025,241,.4475,193,100.4,270,102.3,157,.4128,277
162,,Montana,,BSky,20-12,.5011,103.7,133,103.7,194,62.1,299,-.002,187,.3852,286,102.3,157,106.5,346,.6365,33
163,,DePaul,,BE,12-20,.4984,105.0,110,105.0,224,67.0,69,-.001,186,.6749,36,105.9,34,99.3,42,.4152,276
164,,Morehead St.,,OVC,17-17,.4961,101.8,177,101.9,157,66.2,105,-.093,340,.4454,196,101.9,182,103.9,242,.5492,114
165,,UNC Wilmington,,CAA,18-13,.4899,99.1,238,99.4,108,67.7,43,+.062,47,.4655,176,102.6,130,103.9,243,.5834,79
166,,Winthrop,,BSth,19-13,.4830,103.0,148,103.6,193,66.0,110,-.051,297,.3493,323,99.7,308,105.2,310,.4288,265
167,,NJIT,,ind,19-11,.4822,102.5,161,103.1,181,66.6,85,+.039,83,.4182,233,100.6,260,103.6,225,.4182,275
168,,Northern Illinois,,MAC,14-16,.4819,101.4,185,102.1,161,62.9,269,+.005,180,.5243,129,103.8,96,102.9,187,.4214,271
169,,Mississippi St.,,SEC,13-19,.4740,98.0,253,98.9,97,64.4,193,-.034,266,.5895,86,103.9,93,100.7,95,.2960,340
170,,Columbia,,Ivy,13-15,.4720,105.5,100,106.6,261,60.9,331,-.090,337,.4774,167,100.8,249,101.6,128,.4670,216
171,,IPFW,,Sum,16-14,.4659,105.5,101,106.8,265,64.5,182,-.039,275,.4207,226,100.4,274,103.2,209,.5149,156
172,,Indiana St.,,MVC,15-16,.4643,100.1,225,101.3,144,67.6,48,+.015,143,.5072,141,101.3,214,101.1,107,.3898,295
173,tourney,Robert Morris,16,NEC,19-14,.4629,101.0,191,102.4,169,65.6,131,+.037,87,.3859,283,100.6,262,104.7,278,.5771,89
174,,Louisiana Monroe,,SB,21-12,.4621,95.8,295,97.1,71,61.1,325,+.069,37,.4318,211,100.6,259,103.1,198,.5776,88
175,,Colgate,,Pat,16-17,.4609,106.4,82,107.8,284,61.1,323,-.055,304,.4227,222,101.1,229,103.9,241,.5830,80
176,,Tennessee Martin,,OVC,18-12,.4601,106.2,84,107.7,281,61.7,312,+.025,123,.4232,221,100.5,264,103.3,211,.4955,178
177,,USC Upstate,,ASun,23-11,.4596,102.3,167,103.7,195,63.6,242,-.033,262,.2914,345,98.3,335,106.2,343,.3112,338
178,,New Hampshire,,AE,19-13,.4575,99.4,233,100.8,135,64.2,199,-.026,244,.3450,329,98.6,330,104.2,261,.4351,257
179,,Florida Gulf Coast,,ASun,22-10,.4557,99.8,229,101.4,146,64.4,187,+.058,52,.3636,312,101.1,225,106.2,342,.5365,135
180,,Quinnipiac,,MAAC,15-15,.4516,100.2,221,101.9,158,67.2,59,-.091,338,.3702,306,98.8,327,103.5,221,.3600,325
181,,Mercer,,SC,18-15,.4493,102.0,174,103.8,197,60.5,337,-.050,295,.3813,297,100.8,250,105.1,305,.5419,126
182,,Radford,,BSth,21-11,.4455,104.2,117,106.2,249,64.7,172,+.077,26,.3923,275,101.0,236,104.9,291,.5247,146
183,,Monmouth,,MAAC,18-15,.4449,98.4,248,100.3,130,64.2,204,+.013,151,.4169,236,100.3,283,103.3,213,.4534,235
184,,Canisius,,MAAC,16-14,.4443,99.5,231,101.4,148,63.1,265,-.036,270,.4227,223,99.8,303,102.6,175,.5075,163
185,,Detroit,,Horz,15-18,.4418,101.4,184,103.5,190,68.0,33,-.008,203,.5307,126,104.0,90,102.9,184,.6076,44
186,,American,,Pat,17-16,.4417,101.2,189,103.3,184,57.6,350,+.015,142,.4472,194,101.7,190,103.6,227,.5674,95
187,,Charleston Southern,,BSth,19-11,.4416,105.5,102,107.7,278,65.7,126,+.064,44,.3825,292,101.0,233,105.3,312,.5723,93
188,,Virginia Tech,,ACC,11-22,.4415,103.9,126,106.1,244,63.8,225,-.043,283,.6114,76,104.7,73,100.6,94,.2768,345
189,,Santa Clara,,WCC,14-18,.4414,103.5,137,105.6,236,61.9,305,+.019,137,.5982,82,105.1,65,101.5,124,.4979,177
190,,Northern Arizona,,BSky,19-14,.4364,100.3,218,102.6,172,64.6,179,+.040,77,.4051,258,102.7,125,106.2,341,.5958,60
